to,from,x,y,cov,cost
4001,4000,85.9264,7.2914,3.87523,79.4927
4002,16140,89.2316,17.7305,3.87828,81.3363
4003,4002,86.394,6.66299,3.8759,92.7618
4004,4491,85.1731,8.50073,3.87533,75.3874
4005,4004,85.5185,6.61657,3.87523,77.3029
4006,4465,79.7375,11.8332,3.87523,69.9031
4007,4006,85.6606,7.07638,3.87517,77.4998
4008,3957,86.2683,6.87123,3.87828,80.6269
4009,1269,49.341,5.40193,3.92957,40.1236
4010,4009,85.887,5.51174,3.87668,76.6698
4011,4485,84.5971,2.91555,3.87533,75.48
4012,4011,86.5116,6.98406,3.87519,79.9765
4013,3840,68.9909,10.6543,3.98622,59.1913
4014,4013,86.7132,5.64481,3.90182,77.608
4015,4242,76.8053,4.93122,3.87668,67.4788
4016,4015,84.8547,5.88845,3.87551,75.585
4017,3078,85.9211,8.11101,3.88155,77.1858
4018,4622,82.2008,6.90876,3.87533,72.555
4019,4018,86.6146,5.8993,3.87523,77.0827
4020,4018,85.8693,7.90724,3.87519,76.3569
4021,9572,50.0182,23.4923,3.87515,169.499
4022,4021,86.5314,0.168939,3.87515,212.826
4023,4205,92.6345,9.07749,3.87551,85.8747
4024,4023,85.3674,0.859266,3.87533,96.8452
4025,4173,82.8333,2.52614,3.87551,85.2016
4026,4025,85.2199,0.343362,3.87533,88.4359
4027,10204,73.303,15.6447,3.87668,68.5597
4028,4027,85.6576,0.0796884,3.87551,88.432
4029,4496,78.1416,7.40406,3.87523,68.4669
4030,4029,86.6929,2.28779,3.87519,78.4319
4031,3728,84.5219,1.79504,3.88155,104.716
4032,3726,54.0313,8.8985,3.98622,44.6808
4033,4032,86.6601,1.09776,3.88155,78.2291
4034,1713,45.0878,38.9875,3.88821,45.6063
4035,4034,84.5925,1.15262,3.8759,100.306
4036,4461,77.7631,5.08999,3.88821,70.0399
4037,4036,85.1073,0.967876,3.87668,78.4618
4038,223,61.0181,12.2767,3.88821,51.1364
4039,4038,85.0148,0.0355615,3.8759,78.0749
4040,18084,97.1609,11.0059,3.87551,96.2734
4041,4040,86.3218,1.34743,3.87523,110.791
4042,4004,89.6323,8.40583,3.87523,79.8475
4043,4042,86.933,1.35115,3.87519,87.401
4044,4015,85.1654,0.443816,3.87519,76.9672
4045,792,60.5756,31.5632,3.87668,55.3963
4046,4045,84.8544,2.15411,3.87533,93.5323
4047,4006,86.3525,1.02248,3.87515,82.577
4048,4180,80.0407,0.351489,3.88155,70.7416
4049,4048,86.8576,2.33841,3.87828,77.8422
4050,5486,58.5338,2.99281,4.10184,49.613
4051,4050,85.4127,0.86203,3.88821,76.5761
4052,5797,44.5914,5.39831,3.90182,35.8109
4053,4052,86.3318,2.11867,3.8759,77.6799
4054,4785,65.285,6.19373,3.87828,55.7527
4055,4054,85.8737,0.294948,3.87523,77.1698
4056,5621,40.7056,8.18294,4.10184,30.7748
4057,4056,86.3756,0.257823,3.88155,77.1273
4058,3975,86.1293,2.40258,3.88155,77.4767
4059,4025,76.3955,8.61494,3.87516,94.0627
4060,4059,81.2688,0.486062,3.87515,103.54
4061,3572,83.1688,1.74517,3.87519,92.0127
4062,4655,93.608,9.52515,3.87551,92.3235
4063,4062,84.0393,0.174177,3.87533,105.703
4064,18053,87.2081,7.88963,3.87517,150.959
4065,4064,80.3452,3.10385,3.87516,159.325
4066,3206,87.3421,0.0772226,3.87519,85.9046
4067,4066,81.0018,0.788476,3.87517,92.2847
4068,1335,82.7567,3.4864,3.87551,80.6284
4069,4068,81.1734,0.934558,3.87533,83.6316
4070,11201,58.3417,29.1136,4.33777,53.1746
4071,4070,82.1965,1.47338,3.90182,89.6854
4072,3998,83.784,0.308748,3.87551,75.5546
4073,16009,95.3432,19.7426,3.87516,87.3527
4074,4073,82.2476,0.0721877,3.87515,110.984
4075,4013,81.1154,2.91571,3.88821,73.5749
4076,3628,89.657,13.3354,3.8759,80.0789
4077,4076,81.4172,3.61386,3.87533,92.8226
4078,2061,67.2237,4.82342,3.92957,58.3328
4079,4078,81.4024,1.3813,3.88821,72.9234
4080,3944,81.2862,3.7189,3.87515,72.7117
4081,2928,75.0668,22.531,3.88821,66.456
4082,4081,81.8852,0.276907,3.87668,89.7312
4083,734,46.7234,32.9767,4.81911,43.7342
4084,4083,82.9942,2.29688,3.90182,91.2402
4085,4222,82.4533,5.49031,3.8759,73.5536
4086,4085,83.1813,2.14025,3.87533,76.9818
4087,3812,82.2006,0.323244,3.87551,81.875
4088,5759,59.4861,3.95937,4.10184,49.8877
4089,4088,81.8462,1.17404,3.88821,72.4206
4090,4286,78.7455,8.36001,3.90182,68.9623
4091,4090,82.6832,2.62249,3.88155,75.9211
4092,47,59.2419,19.2669,4.33777,50.1063
4093,4092,82.3064,0.734975,3.90182,79.6935
4094,5396,67.1578,5.01481,3.88155,57.6869
4095,4094,83.0261,0.273236,3.8759,74.2485
4096,12083,57.9191,10.8277,4.33777,48.7986
4097,4096,83.4495,2.23469,3.90182,75.7363
4098,4201,74.4599,4.44881,3.98622,64.8089
4099,4098,83.4164,0.146093,3.92957,74.7453
4100,4300,65.458,7.8865,3.98622,55.5884
4101,4100,81.9583,0.615464,3.90182,73.6197
4102,116,54.0802,5.88184,3.87515,162.802
4103,4102,79.3411,6.63576,3.87515,188.075
4104,18085,97.5858,5.05437,3.87515,222.118
4105,4104,79.7366,4.5764,3.87515,239.973
4106,3878,79.4554,5.41583,3.87533,136.725
4107,2983,81.4888,6.76194,3.87515,199.522
4108,407,80.8246,6.5966,3.88155,103.769
4109,3398,79.4935,5.38185,3.87515,109.088
4110,18086,89.702,10.2371,3.87533,86.4962
4111,4110,80.94,5.35338,3.87523,96.5273
4112,3995,81.4417,6.76863,3.87551,79.0501
4113,4666,83.2458,1.78673,3.87533,74.5922
4114,4113,80.3546,4.24156,3.87519,78.3849
4115,605,64.6665,13.2749,3.88821,55.0154
4116,4115,79.8549,7.18849,3.87828,71.3778
4117,3894,79.7652,5.84446,3.87668,73.6754
4118,286,75.8016,3.00063,3.98622,68.0316
4119,4118,81.6826,6.38891,3.92957,74.8188
4120,19,82.7828,18.2406,3.87828,106.497
4121,4120,80.4386,6.4261,3.8759,118.542
4122,4042,80.1005,5.85278,3.87519,89.7153
4123,13332,88.0998,8.76931,3.87668,78.6275
4124,4123,80.1325,5.7241,3.8759,87.1569
4125,409,41.154,8.67567,4.81911,31.5562
4126,4125,80.8296,6.04424,3.92957,71.319
4127,3840,81.2955,7.10614,3.90182,71.8963
4128,14198,98.3853,15.3337,3.87515,89.2451
4129,4128,81.6199,6.12151,3.87515,108.375
4130,18087,74.8508,3.89893,3.88821,66.8812
4131,4130,81.4563,5.65856,3.88155,73.717
4132,3049,79.1705,24.6977,3.87828,71.3482
4133,4132,79.6299,5.60718,3.87533,90.4443
4134,12589,51.8175,9.33318,3.88155,42.3988
4135,4134,80.2317,5.92466,3.8759,71.0167
4136,3512,77.2,11.8618,3.87668,108.956
4137,4136,75.9698,9.32561,3.8759,111.775
4138,8350,65.314,18.3253,3.87828,58.9393
4139,4138,73.6984,8.75611,3.87668,71.662
4140,223,89.2544,4.75256,3.88821,80.1115
4141,4140,74.1132,10.2718,3.8759,96.2273
4142,950,74.5257,9.60673,3.87515,180.505
4143,4507,71.0845,10.7283,3.98622,64.3125
4144,4143,73.3245,9.94593,3.92957,66.6853
4145,3628,84.4092,0.540286,3.87668,80.1488
4146,4145,75.4505,8.90987,3.8759,92.4088
4147,2061,62.8533,1.46182,4.10184,53.8788
4148,4147,73.7806,8.95432,3.92957,67.128
4149,4491,75.9913,9.77856,3.87551,66.4192
4150,4149,75.1457,9.84643,3.87533,67.2676
4151,4459,67.2632,7.03039,3.88821,59.2398
4152,4151,74.4325,9.08262,3.88155,66.697
4153,3436,71.4601,7.66511,3.92957,61.9475
4154,4153,73.9181,9.00186,3.90182,64.7455
4155,958,74.9199,10.9361,3.92957,65.3309
4156,18088,93.3524,36.1568,3.88821,89.3603
4157,4156,75.6045,9.95277,3.87551,121.009
4158,23,75.5967,10.3697,3.90182,99.7401
4159,4507,55.3224,11.5895,4.10184,51.718
4160,4159,75.5913,9.99072,3.90182,72.0499
4161,5530,64.0709,15.6795,3.92957,54.5484
4162,4161,75.1058,9.94523,3.87828,66.9842
4163,5849,41.1132,7.18362,4.81911,31.3731
4164,4163,75.4628,10.2816,3.90182,65.8622
4165,11322,71.5998,10.4473,3.87828,61.9263
4166,4165,74.7174,10.509,3.8759,65.0446
4167,308,77.8616,35.344,3.87523,121.997
4168,4167,69.9703,3.31816,3.87515,154.981
4169,514,37.2571,21.4524,4.81911,35.3863
4170,4169,70.8573,3.86155,3.92957,73.3126
4171,384,72.288,4.03849,3.87668,77.9203
4172,3885,72.1169,5.31048,3.87533,82.2353
4173,4242,77.1254,17.8663,3.87668,68.834
4174,4173,70.3923,3.24999,3.87551,84.9266
4175,642,55.4527,8.05831,4.10184,46.4633
4176,4175,71.966,5.16052,3.88155,63.2289
4177,1125,66.6072,3.06942,3.98622,62.9953
4178,4177,69.7505,3.05973,3.92957,66.1386
4179,1125,69.7412,2.53222,3.98622,65.9325
4180,774,71.6316,0.8182,3.88821,62.3195
4181,4180,72.2594,3.79681,3.88155,65.3636
4182,716,60.521,13.5242,4.10184,51.0005
4183,4182,70.0304,4.55062,3.98622,64.0754
4184,829,50.5278,21.5269,4.33777,42.3579
4185,4184,69.8851,3.98137,3.98622,68.4835
4186,4038,70.5775,5.71189,3.88155,62.7328
4187,4186,71.4633,5.37024,3.87668,63.6823
4188,4153,70.8719,4.07721,3.90182,65.5833
4189,11401,64.7729,8.14526,3.88821,55.5275
4190,4189,70.47,5.06308,3.88155,62.0049
4191,47,36.3237,2.64674,4.33777,27.3314
4192,4191,69.578,3.97815,3.90182,60.6124
4193,5159,66.8242,2.22372,3.88821,57.7353
4194,4193,71.5759,4.68718,3.87828,63.0877
4195,12428,51.6232,9.91371,3.88821,42.0566
4196,4195,70.4094,4.27154,3.87828,61.6718
4197,11180,39.3653,9.97572,3.90182,29.6968
4198,4197,71.3742,3.06101,3.8759,62.444
4199,198,36.8149,4.5852,4.33777,28.13
4200,4199,71.424,4.78688,3.90182,62.7397
4201,4429,65.0312,3.95199,4.10184,55.3671
4202,4201,71.3545,5.52853,3.92957,61.884
4203,702,72.4006,15.2741,3.88155,65.08
4204,4203,75.2218,5.90287,3.87828,74.8666
4205,8350,74.2233,5.8191,3.87668,67.1774
4206,4205,76.3054,7.32727,3.8759,69.7483
4207,746,66.7948,1.13276,3.92957,60.7598
4208,4207,76.382,7.7699,3.90182,72.4203
4209,5982,54.2736,36.7846,3.98622,52.1989
4210,4209,74.6385,6.83644,3.88821,88.4152
4211,5634,68.4995,2.57802,3.87828,60.0793
4212,4211,75.0592,8.28902,3.87668,68.7768
4213,47,46.5378,12.7336,4.81911,36.6399
4214,4213,75.0692,6.40094,3.90182,65.8657
4215,1823,73.0934,5.99072,3.88821,101.581
4216,842,56.8177,6.65695,3.90182,47.3779
4217,4216,73.5851,7.54742,3.87828,64.1689
4218,1650,67.6306,12.243,3.98622,59.5702
4219,4218,73.298,6.01245,3.88821,67.9926
4220,5396,61.7062,0.83389,3.92957,53.3239
4221,4220,74.9919,6.74505,3.88155,67.8653
4222,5128,74.4958,6.14846,3.87668,65.569
4223,4222,75.0484,6.82936,3.8759,66.4458
4224,585,49.7621,4.87851,4.10184,40.2974
4225,4224,76.8306,7.40139,3.90182,67.4832
4226,2271,50.9932,2.20453,3.98622,41.9452
4227,4226,74.7832,7.78279,3.87828,66.3805
4228,3952,75.3994,7.56179,3.87533,81.9278
4229,1269,65.8948,11.8598,3.88821,56.024
4230,4229,73.356,5.97436,3.87668,65.527
4231,2124,69.2776,16.3151,3.98622,59.6176
4232,4231,74.61,7.73204,3.92957,69.7222
4233,3840,73.1811,7.70926,3.92957,63.8407
4234,5486,63.5065,3.30707,3.98622,54.2717
4235,4234,73.2361,5.53413,3.92957,64.253
4236,3960,73.1466,4.63121,3.8759,65.2085
4237,4201,74.1213,5.10874,3.98622,64.5305
4238,2271,69.7936,2.54184,3.98622,60.4245
4239,4238,75.896,7.52594,3.92957,68.3037
4240,18029,56.8321,4.55363,3.98622,47.264
4241,4240,76.3298,7.85731,3.88155,67.0396
4242,1269,55.0618,9.54116,3.88821,45.2521
4243,4242,72.4254,5.16284,3.87668,63.1592
4244,18089,67.4789,12.3139,3.90182,57.5315
4245,4244,76.1137,8.45809,3.88821,66.9881
4246,11449,59.9783,7.92473,3.92957,50.2704
4247,4246,76.3206,8.20905,3.88821,66.6152
4248,10743,47.013,4.27803,4.81911,37.6044
4249,4248,74.4909,6.95428,3.92957,65.2123
4250,4163,71.0197,6.42195,3.98622,61.2893
4251,4250,75.0383,8.16802,3.88821,65.6709
4252,18090,64.2906,7.05676,3.88821,54.4721
4253,4252,73.8135,8.16128,3.87668,64.0588
4254,725,51.0553,8.48023,4.33777,41.3161
4255,4254,74.8539,6.45492,3.92957,65.2008
4256,950,70.4428,8.0807,3.87515,178.946
4257,306,79.7221,43.2338,3.87551,108.957
4258,4257,71.7402,8.7546,3.87517,144.348
4259,308,71.2814,6.70757,3.87516,151.364
4260,18091,85.6134,39.0734,3.87668,105.412
4261,4260,72.5813,7.15406,3.87523,139.889
4262,3146,80.8995,11.5983,3.87828,95.3787
4263,4262,72.6923,7.41829,3.87668,104.589
4264,13586,87.0373,5.63517,3.87828,118.156
4265,4264,70.7005,6.8916,3.8759,134.541
4266,1032,60.8,7.02102,3.90182,57.7632
4267,4266,71.5931,8.70747,3.88155,68.6873
4268,18092,64.7528,5.72288,3.88155,61.0268
4269,4268,71.329,7.6536,3.87668,67.8806
4270,4115,71.3508,6.95588,3.88155,64.2137
4271,4115,71.4346,7.64589,3.88155,63.8184
4272,4153,72.3775,7.1047,3.88155,63.0225
4273,11504,65.6983,6.13133,3.88821,56.3059
4274,4273,71.9978,8.38185,3.87828,62.9954
4275,746,57.644,11.0656,3.98622,48.8647
4276,4275,72.4449,9.37899,3.90182,63.7614
4277,4013,71.7495,9.07305,3.92957,62.371
4278,1398,40.8215,2.70968,4.10184,31.8295
4279,4278,69.8195,6.89497,3.90182,61.1279
4280,577,42.0699,14.7922,4.81911,32.4795
4281,4280,71.1964,8.725,3.92957,62.2312
4282,2149,44.1146,4.13897,3.92957,34.7349
4283,4282,70.6311,6.27787,3.88155,61.3376
4284,4296,64.7796,8.4658,3.88155,55.0662
4285,4284,72.5974,8.96792,3.87828,62.9001
4286,495,55.467,6.49579,4.10184,45.6092
4287,4286,70.186,7.46797,3.92957,60.3603
4288,904,51.6704,5.77429,3.98622,41.9214
4289,4288,69.9717,7.57795,3.88821,60.3113
4290,4737,63.4168,5.70792,3.98622,54.1115
4291,4290,72.3479,6.17441,3.92957,63.0548
4292,700,54.2001,5.23169,4.33777,44.8615
4293,4292,72.0801,5.74296,3.90182,62.7489
4294,47,35.1506,12.9153,5.79982,25.319
4295,4294,72.416,7.70521,3.98622,62.9469
4296,10884,58.9903,9.36004,3.88821,49.2083
4297,4296,71.9617,5.65677,3.8759,62.698
4298,11343,61.6299,7.71846,3.98622,51.8126
4299,4298,69.9428,6.6481,3.92957,60.1942
4300,674,62.8394,8.48427,4.10184,52.9025
4301,4300,71.3828,8.45299,3.98622,61.4459
4302,6233,82.4592,26.9898,3.87523,117.51
4303,4302,81.7618,13.7098,3.87517,130.808
4304,4317,85.8675,17.8062,3.87551,78.257
4305,4304,79.544,12.6965,3.87516,86.387
4306,18051,85.4495,45.8502,3.88155,87.5689
4307,4306,79.5636,11.6045,3.87533,122.317
4308,5222,85.3603,10.5085,3.87517,98.4195
4309,4308,79.7523,13.9243,3.87516,104.986
4310,2898,82.0696,19.667,3.87551,74.8325
4311,4310,79.0849,11.6091,3.87533,83.4254
4312,642,50.5412,30.2455,4.10184,45.3188
4313,4312,78.5127,10.3904,3.88821,79.6208
4314,1244,41.0321,35.054,4.10184,40.4945
4315,4314,79.2155,11.0112,3.88155,85.6169
4316,4015,80.3187,13.0075,3.8759,76.2862
4317,221,75.3319,20.5224,3.87668,67.3769
4318,4317,79.2723,11.7408,3.8759,77.002
4319,225,69.341,46.0666,3.92957,70.4714
4320,4319,78.7169,11.0445,3.87828,106.727
4321,14254,95.3693,17.9665,3.87828,87.3707
4322,4321,79.284,10.6881,3.87551,105.026
4323,3942,79.9479,12.5469,3.87523,74.0813
4324,5686,78.2799,12.4925,3.92957,70.8436
4325,4324,80.2265,13.0801,3.90182,72.8769
4326,18093,86.6059,18.2892,3.87668,77.7426
4327,4326,78.2417,10.7989,3.87551,88.9704
4328,18094,82.6127,4.79538,3.87533,78.4753
4329,4328,78.3966,10.9446,3.87523,85.931
4330,2061,57.8874,3.95855,3.92957,48.9571
4331,4330,80.0934,10.5312,3.88155,72.1154
4332,3078,78.6598,10.5332,3.88821,79.185
4333,18095,51.5437,13.349,3.87828,42.0722
4334,4333,80.0785,13.2025,3.87551,70.6074
4335,11449,69.494,1.03096,3.90182,61.3002
4336,4335,78.9715,10.7486,3.88821,74.8743
4337,9194,31.2346,40.5441,4.10184,37.8025
4338,4337,80.5481,12.98,3.88155,94.2968
4339,3730,79.5041,13.3688,3.8759,69.9083
4340,221,78.2516,11.2785,3.8759,73.3751
4341,4754,89.5197,16.2329,3.88155,80.3714
4342,4341,81.0389,12.9892,3.87828,89.4514
4343,4013,78.4095,11.8735,3.92957,68.6885
4344,4725,59.6992,23.0299,3.98622,52.8156
4345,4344,80.1388,12.7042,3.88821,75.7154
4346,6449,53.3042,46.3445,3.98622,59.2505
4347,4346,80.1542,10.7883,3.87828,103.806
4348,955,73.7249,17.7713,3.90182,64.4975
4349,4348,78.2555,11.3672,3.88821,72.3421
4350,3971,80.1782,10.9336,3.88821,70.4354
4351,1073,56.1513,9.2867,3.98622,46.3186
4352,4351,81.1404,11.3481,3.87828,71.3925
4353,4402,65.855,8.00128,3.87668,56.0142
4354,4353,80.6282,12.0413,3.87551,71.3298
4355,7299,60.7359,36.6923,3.87523,97.7582
4356,4355,81.5111,12.6547,3.87516,129.529
4357,4149,81.5925,13.2519,3.87533,73.0099
4358,3469,63.1642,26.7249,3.87515,132.557
4359,4358,82.3043,13.6668,3.87515,155.727
4360,765,76.2877,32.1193,3.87523,70.4626
4361,4360,82.7623,13.1508,3.87517,90.5057
4362,2963,80.8446,14.9005,3.87533,80.0515
4363,4362,82.2027,13.2261,3.87523,82.2073
4364,3705,68.6771,14.0357,3.88821,59.3315
4365,4364,83.3886,12.9298,3.87828,74.0846
4366,4284,82.4612,13.3754,3.87668,73.4168
4367,18096,75.6894,16.2698,3.8759,70.9193
4368,4367,76.0456,10.8579,3.87523,76.3429
4369,846,60.8145,35.7434,3.98622,58.1036
4370,4369,77.2582,11.3214,3.87828,87.5456
4371,71,30.3537,23.7364,4.33777,29.3828
4372,4371,76.5435,11.7989,3.88821,77.0902
4373,4173,77.0182,11.2554,3.8759,75.4458
4374,4852,60.3998,21.519,3.92957,52.3478
4375,4374,76.9863,10.8227,3.88821,72.0842
4376,1029,68.7375,18.623,3.87828,59.9103
4377,4376,77.0532,11.6985,3.87551,70.7316
4378,13370,94.2622,28.0226,3.88155,87.2598
4379,4378,76.1454,12.1693,3.87668,111.334
4380,6414,59.7074,17.4427,3.92957,50.6723
4381,4380,76.5402,11.9549,3.88821,68.3771
4382,2264,65.7109,18.2495,3.98622,56.3643
4383,4382,76.9037,11.6553,3.88821,69.3552
4384,4213,76.9809,10.8722,3.92957,67.1399
4385,12010,78.0695,28.1487,3.90182,73.9778
4386,4385,77.5673,13.0241,3.87828,89.1107
4387,1118,66.631,29.6843,3.88155,77.3646
4388,4387,77.4142,11.6556,3.8759,98.372
4389,6122,78.2771,14.377,3.90182,82.3766
4390,4389,77.6407,12.9474,3.88821,83.9414
4391,605,50.8812,2.32339,3.98622,42.995
4392,4391,78.3449,13.6663,3.88821,72.7089
4393,4852,73.2084,18.6952,3.88821,64.9839
4394,4393,78.0289,13.157,3.88155,72.3262
4395,1650,77.8297,12.4738,3.92957,69.6253
4396,783,68.3036,16.2552,4.10184,58.7628
4397,4396,78.0742,13.369,3.98622,68.9507
4398,16190,71.1334,14.8593,3.92957,61.4276
4399,4398,77.8498,12.0297,3.90182,68.7156
4400,666,71.2153,10.3813,3.98622,61.755
4401,4400,77.3601,12.164,3.92957,68.1532
4402,4587,60.6894,9.15809,3.88155,50.7206
4403,4402,76.5055,12.3871,3.87533,66.8629
4404,4229,71.4147,11.1464,3.88155,61.5897
4405,4404,77.7884,11.3814,3.87828,67.9678
4406,3840,73.2741,12.4939,3.98622,63.4095
4407,4406,77.7418,11.6607,3.90182,67.9543
4408,18097,75.0626,12.5747,3.90182,65.3599
4409,4408,78.8339,13.3738,3.88821,69.2149
4410,9,87.6526,32.2202,3.87515,162.192
4411,4410,86.2941,10.0834,3.87515,184.371
4412,114,84.2432,9.65689,3.87517,140.535
4413,2886,84.4591,10.0505,3.87519,117.93
4414,18098,73.3938,7.58847,3.8759,71.7328
4415,4414,85.4524,10.8162,3.87533,84.2159
4416,2896,84.3028,25.3514,3.87533,77.0156
4417,4416,84.7073,10.0354,3.87519,92.3368
4418,3894,86.5495,11.5755,3.87828,77.3423
4419,4418,86.1431,11.6244,3.87668,77.7516
4420,4125,86.0311,16.3611,3.90182,77.0866
4421,4420,85.2171,11.0421,3.88821,82.4675
4422,4382,80.6854,19.9922,3.90182,71.4399
4423,4422,84.8144,12.4427,3.88155,80.0448
4424,3894,84.0116,11.4068,3.88155,74.9189
4425,2124,75.918,18.4329,3.92957,66.4874
4426,4425,85.597,11.0763,3.90182,78.6448
4427,1473,77.1372,8.0425,3.92957,67.8214
4428,4427,84.2145,9.79438,3.90182,75.1123
4429,674,57.8245,4.96032,4.33777,48.0901
4430,4429,85.5931,12.1227,3.92957,76.7676
4431,18099,77.9502,5.45207,3.87668,69.1674
4432,4431,85.3696,10.4897,3.87551,78.1354
4433,3929,84.3005,12.8581,3.87533,75.5349
4434,833,64.1059,7.35806,3.98622,54.5186
4435,4434,84.0346,11.3672,3.87828,74.8466
4436,2535,85.8624,11.4199,3.8759,111.398
4437,4785,69.1591,5.81704,3.87668,59.5212
4438,4437,85.151,11.5289,3.87551,76.5025
4439,5210,81.3514,10.6341,3.92957,71.3911
4440,4439,85.2263,11.739,3.90182,75.4204
4441,4400,84.3336,12.5021,3.87828,75.0437
4442,4439,84.061,11.9984,3.88155,74.4248
4443,5640,68.9067,2.98415,3.88821,59.3434
4444,4443,85.4437,9.75658,3.87828,77.2134
4445,4244,84.1542,12.314,3.87828,74.2069
4446,605,46.1191,8.19841,4.10184,36.2236
4447,4446,84.4113,9.76914,3.88821,74.5479
4448,4439,84.0131,11.2996,3.88155,74.1347
4449,4448,85.7263,12.4244,3.87533,76.1841
4450,18100,88.0318,2.07521,3.87515,149.437
4451,4450,79.2135,8.66065,3.87515,160.443
4452,18101,81.85,2.62586,3.87515,145.866
4453,4452,78.5392,7.79925,3.87515,152.008
4454,3107,78.8733,9.85766,3.87516,119.015
4455,792,62.5246,4.471,3.8759,60.756
4456,4455,76.5157,10.5901,3.87533,76.0267
4457,3227,77.0829,10.4611,3.88155,85.86
4458,2280,76.2073,10.563,3.87551,75.8861
4459,18028,50.6895,8.52175,3.92957,42.5991
4460,4459,79.7543,8.56417,3.88155,71.6639
4461,6414,48.785,14.6745,3.98622,39.5179
4462,4461,77.207,10.2986,3.88821,68.2748
4463,3840,73.1528,7.53266,3.92957,63.8569
4464,4463,77.0583,8.53223,3.88821,67.8883
4465,4229,71.6524,12.3435,3.87828,61.8019
4466,4465,78.8936,8.89043,3.87668,69.8242
4467,4429,77.1856,8.50441,3.98622,67.773
4468,4577,63.573,9.55551,3.98622,54.0521
4469,4468,79.1514,8.42052,3.88821,69.6717
4470,3971,78.3057,8.25946,3.88821,68.424
4471,4353,78.7311,8.53313,3.87519,68.9013
4472,5680,37.7548,12.2757,4.33777,27.9455
4473,4472,77.5233,9.37956,3.88821,67.8193
4474,47,28.4929,11.5463,5.79982,18.5574
4475,4474,77.5536,9.09609,3.92957,67.6793
4476,4468,77.048,8.77237,3.90182,67.5498
4477,7115,91.8505,5.77634,3.87516,143.298
4478,4477,82.1305,9.15091,3.87515,153.587
4479,4496,71.4818,3.243,3.87523,62.7477
4480,4479,82.7501,9.26906,3.87516,75.5262
4481,12789,44.0306,24.1262,4.10184,49.2796
4482,4481,82.3522,9.25935,3.88821,90.384
4483,4070,82.3608,9.09373,3.92957,84.443
4484,3885,83.8246,9.98729,3.87519,75.6023
4485,4402,80.6123,4.57275,3.87668,71.1644
4486,4485,82.0445,10.4584,3.8759,77.2217
4487,5318,86.1409,3.32565,3.88821,77.3381
4488,4487,83.3606,9.71878,3.88155,84.3096
4489,4461,75.2221,4.5512,3.88155,67.8268
4490,4489,83.6957,9.55584,3.87668,77.668
4491,4242,72.9945,8.62512,3.8759,63.2081
4492,4491,82.5699,9.31705,3.87551,72.8085
4493,3840,83.7887,9.076,3.92957,74.073
4494,4587,68.1418,6.47068,3.92957,58.4865
4495,4494,83.8575,9.93151,3.87668,74.5788
4496,523,57.3194,8.58558,3.87668,47.6112
4497,4496,82.1814,8.60702,3.87519,72.4732
4498,10762,64.8893,10.4754,3.92957,55.181
4499,4498,83.6053,9.1407,3.88821,73.9445
4500,1179,79.5517,9.92548,3.87515,189.718
4501,18083,84.4201,11.5952,3.87551,78.5114
4502,4501,79.9933,9.07152,3.87533,83.607
4503,308,80.9651,10.0701,3.87517,146.815
4504,1927,81.0232,10.388,3.87533,131.905
4505,4507,69.1869,28.628,3.98622,62.3516
4506,4505,80.1699,9.67194,3.90182,84.2596
4507,47,51.1904,19.9651,4.33777,42.3787
4508,4507,80.0981,10.266,3.92957,72.8701
4509,4564,76.4944,5.99426,3.90182,66.994
4510,4509,80.0954,9.11782,3.88155,71.7609
4511,5322,72.8353,15.4603,3.98622,63.2887
4512,4511,80.5746,10.5616,3.92957,72.4481
4513,7025,71.85,10.7575,3.87828,62.0569
4514,4513,81.0146,10.9727,3.87668,71.2241
4515,2952,82.9323,12.1788,3.87515,197.793
4516,3210,86.5623,19.136,3.87516,157.833
4517,4516,83.6396,10.6923,3.87515,166.768
4518,2959,83.7984,11.4425,3.87516,116.639
4519,4113,88.9653,6.871,3.87523,82.2448
4520,4519,83.2794,11.7416,3.87519,89.7315
4521,4304,83.9215,10.7651,3.87533,85.5621
4522,3491,77.7928,24.2001,3.92957,75.8063
4523,4522,82.7763,11.3544,3.88155,89.5849
4524,4666,78.4161,5.59047,3.87551,70.494
4525,4524,83.0208,11.5207,3.87523,78.0021
4526,3944,82.3202,11.7092,3.87516,77.9662
4527,12596,80.4809,5.74889,3.90182,70.742
4528,4527,82.0446,11.3161,3.8759,76.5246
4529,5335,74.7313,15.0818,3.88821,65.0457
4530,4529,82.1236,11.506,3.8759,73.2575
4531,4396,81.6509,10.8971,3.88821,73.1454
4532,11322,67.2436,14.4942,3.88155,57.4611
4533,4532,83.4964,11.4058,3.87668,74.0047
4534,5605,77.6122,10.7432,3.87551,67.8952
4535,4534,83.5328,11.032,3.87533,73.8228
4536,4100,83.4087,11.0041,3.90182,73.8078
4537,3960,74.9444,8.81851,3.8759,65.2596
4538,4537,82.1048,11.045,3.87533,72.7582
4539,3189,59.7245,0.0360108,3.87668,119.87
4540,4539,81.593,9.1216,3.87533,143.55
4541,4004,81.7515,8.8083,3.87523,78.8228
4542,700,62.4226,2.81767,3.98622,53.4291
4543,4542,80.7948,9.48,3.90182,72.972
4544,5640,54.6512,5.10761,3.98622,44.995
4545,4544,80.6743,9.03625,3.88821,71.313
4546,950,75.2386,0.119774,3.87515,188.163
4547,3491,83.7489,16.2083,3.90182,78.4732
